20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	33	.	sí .%mor: co|sí=yes .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	33	.	sí .%mor: co|sí=yes .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	35	.	hay lata .%mor: v|habe-3S&PRES&SPEC=have n|lata&f=tin_plate .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	35	.	hay lata .%mor: v|habe-3S&PRES&SPEC=have n|lata&f=tin_plate .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	37	.	cheeseburger .%mor: ?|cheeseburger .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	37	.	cheeseburger .%mor: ?|cheeseburger .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	39	.	echamos de Esto . [+ IM]%mor: v|echa-1P&PRES&PRET=throw prep|de=of n:prop|Esto .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	39	.	echamos de Esto . [+ IM]%mor: v|echa-1P&PRES&PRET=throw prep|de=of n:prop|Esto .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	41	.	echamos .%mor: v|echa-1P&PRES&PRET=throw .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	41	.	echamos .%mor: v|echa-1P&PRES&PRET=throw .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	43	.	no .%mor: adv|no=no .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	43	.	no .%mor: adv|no=no .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	45	.	sándwich .%mor: n|sándwich&m=sandwich .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	45	.	sándwich .%mor: n|sándwich&m=sandwich .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	47	.	sándwich . [+ SR]%mor: n|sándwich&m=sandwich .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	47	.	sándwich . [+ SR]%mor: n|sándwich&m=sandwich .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	49	.	no .%mor: adv|no=no .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	49	.	no .%mor: adv|no=no .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	51	.	burger .%mor: ?|burger .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	51	.	burger .%mor: ?|burger .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	53	.	sí .%mor: co|sí=yes .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	53	.	sí .%mor: co|sí=yes .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	55	.	carne .%mor: n|carne&f=meat .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	55	.	carne .%mor: n|carne&f=meat .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	57	.	córre le .%mor: imp|corre-2S&IMP=run pro:ind|le=him .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	57	.	córre le .%mor: imp|corre-2S&IMP=run pro:ind|le=him .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	59	.	xxx . [+ UN]
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	60	.	cheeseburger .%mor: ?|cheeseburger .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	60	.	cheeseburger .%mor: ?|cheeseburger .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	62	.	cheeseburger . [+ SR]%mor: ?|cheeseburger .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	62	.	cheeseburger . [+ SR]%mor: ?|cheeseburger .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	64	.	pan .%mor: n|pan&m=bread .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	64	.	pan .%mor: n|pan&m=bread .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	66	?	pizza ? [+ IM]%mor: n|pizza&f=pizza ?
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	66	?	pizza ? [+ IM]%mor: n|pizza&f=pizza ?
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	68	.	cookie .%mor: ?|cookie .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	68	.	cookie .%mor: ?|cookie .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	70	.	pan .%mor: n|pan&m=bread .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	70	.	pan .%mor: n|pan&m=bread .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	72	?	y esto ? [+ IM]%mor: coord|y=and pro:dem|esto=this_one ?
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	72	?	y esto ? [+ IM]%mor: coord|y=and pro:dem|esto=this_one ?
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	74	.	carne .%mor: n|carne&f=meat .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	74	.	carne .%mor: n|carne&f=meat .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	76	.	cookie .%mor: ?|cookie .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	76	.	cookie .%mor: ?|cookie .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	78	.	lata .%mor: v|lati-13S&SUB&PRES=beat .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	78	.	lata .%mor: v|lati-13S&SUB&PRES=beat .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	80	.	lata . [+ SR]%mor: v|lati-13S&SUB&PRES=beat .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	80	.	lata . [+ SR]%mor: v|lati-13S&SUB&PRES=beat .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	82	.	lata . [+ SR]%mor: v|lati-13S&SUB&PRES=beat .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	82	.	lata . [+ SR]%mor: v|lati-13S&SUB&PRES=beat .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	84	.	carne .%mor: n|carne&f=meat .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	84	.	carne .%mor: n|carne&f=meat .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	86	?	pizza ?%mor: n|pizza&f=pizza ?
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	86	?	pizza ?%mor: n|pizza&f=pizza ?
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	88	?	esto ?%mor: pro:dem|esto=this_one ?
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	88	?	esto ?%mor: pro:dem|esto=this_one ?
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	90	.	acomodar la . [+ IM]%mor: inf|acomoda-INF=adjust det:art|el&f&SG=the .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	90	.	acomodar la . [+ IM]%mor: inf|acomoda-INF=adjust det:art|el&f&SG=the .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	92	?	grandota ? [+ IM]%mor: adj|grande-AUG=big ?
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	92	?	grandota ? [+ IM]%mor: adj|grande-AUG=big ?
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	94	.	sí .%mor: co|sí=yes .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	94	.	sí .%mor: co|sí=yes .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	96	.	ay .%mor: co|ay=ay .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	96	.	ay .%mor: co|ay=ay .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	99	.	mira un baby .%mor: v|mira-3S&PRES=look det:art|un&m=one ?|baby .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	99	.	mira un baby .%mor: v|mira-3S&PRES=look det:art|un&m=one ?|baby .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	101	.	lechita .%mor: n|leche&f-DIM=milk .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	101	.	lechita .%mor: n|leche&f-DIM=milk .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	103	.	a brum@o [: carro] .%mor: aprep|a=to n|carro&m=cart .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	103	.	a brum@o [: carro] .%mor: aprep|a=to n|carro&m=cart .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	105	.	ah leche .%mor: co|ah n|leche&f=milk .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	105	.	ah leche .%mor: co|ah n|leche&f=milk .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	107	.	rumrum@o .%mor: on|rumrum .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	107	.	rumrum@o .%mor: on|rumrum .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	109	.	guauguau@o .%mor: on|guauguau .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	109	.	guauguau@o .%mor: on|guauguau .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	111	.	no sé .%mor: adv|no=no v|sabe-1S&PRES=know .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	111	.	no sé .%mor: adv|no=no v|sabe-1S&PRES=know .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	113	.	el guauguau@o [: perro] .%mor: det:art|el&m&SG=the n|perro-m=dog .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	113	.	el guauguau@o [: perro] .%mor: det:art|el&m&SG=the n|perro-m=dog .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	115	.	a cookie .%mor: aprep|a=to ?|cookie .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	115	.	a cookie .%mor: aprep|a=to ?|cookie .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	117	?	eh ?%mor: co|eh ?
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	117	?	eh ?%mor: co|eh ?
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	119	.	sí .%mor: co|sí=yes .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	119	.	sí .%mor: co|sí=yes .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	121	.	ahí está .%mor: adv|ahí=there cop|esta-3S&PRES=be .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	121	.	ahí está .%mor: adv|ahí=there cop|esta-3S&PRES=be .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	123	.	cookie .%mor: ?|cookie .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	123	.	cookie .%mor: ?|cookie .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	125	.	sí .%mor: co|sí=yes .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	125	.	sí .%mor: co|sí=yes .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	127	.	I don't know zapatos .%mor: ?|I ?|don't ?|know n|zapato&m-PL=shoe .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	127	.	I don't know zapatos .%mor: ?|I ?|don't ?|know n|zapato&m-PL=shoe .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	129	.	cookie .%mor: ?|cookie .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	129	.	cookie .%mor: ?|cookie .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	131	.	y esto . [+ IM]%mor: coord|y=and pro:dem|esto=this_one .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	131	.	y esto . [+ IM]%mor: coord|y=and pro:dem|esto=this_one .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	133	.	cookie .%mor: ?|cookie .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	133	.	cookie .%mor: ?|cookie .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	135	.	buscar la . [+ IM]%mor: inf|busca-INF=search det:art|el&f&SG=the .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	135	.	buscar la . [+ IM]%mor: inf|busca-INF=search det:art|el&f&SG=the .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	137	.	mira .%mor: co|mira=look .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	137	.	mira .%mor: co|mira=look .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	139	.	baby .%mor: ?|baby .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	139	.	baby .%mor: ?|baby .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	141	.	dormida .%mor: part|dormi-PPART-f=sleep .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	141	.	dormida .%mor: part|dormi-PPART-f=sleep .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	143	.	xxx . [+ UN]
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	144	.	pata .%mor: n|pata&f=animal_foot .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	144	.	pata .%mor: n|pata&f=animal_foot .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	146	.	ya .%mor: adv|ya=already .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	146	.	ya .%mor: adv|ya=already .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	148	.	kitty .%mor: ?|kitty .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	148	.	kitty .%mor: ?|kitty .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	150	.	kitty . [+ SR]%mor: ?|kitty .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	150	.	kitty . [+ SR]%mor: ?|kitty .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	152	.	xxx nada . [+ PI]%mor: pro:indef|nada=nothing .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	152	.	xxx nada . [+ PI]%mor: pro:indef|nada=nothing .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	154	.	xxx un baby . [+ PI]%mor: det:art|un&m=one ?|baby .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	154	.	xxx un baby . [+ PI]%mor: det:art|un&m=one ?|baby .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	156	.	un [*] pelota .%mor: det:art|un&m=one n|pelota&f=ball .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	156	.	un [*] pelota .%mor: det:art|un&m=one n|pelota&f=ball .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	159	.	ya .%mor: adv|ya=already .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	159	.	ya .%mor: adv|ya=already .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	161	.	baby .%mor: ?|baby .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	161	.	baby .%mor: ?|baby .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	163	.	no pasa .%mor: adv|no=no v|pasa-3S&PRES=pass .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	163	.	no pasa .%mor: adv|no=no v|pasa-3S&PRES=pass .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	165	.	no .%mor: adv|no=no .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	165	.	no .%mor: adv|no=no .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	167	?	cuál ?%mor: pro:int|cuál=which ?
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	167	?	cuál ?%mor: pro:int|cuál=which ?
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	169	.	el palo .%mor: det:art|el&m&SG=the n|palo&m=stick .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	169	.	el palo .%mor: det:art|el&m&SG=the n|palo&m=stick .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	171	.	niña ya no xxx . [+ PI]%mor: co:voc|niña=child adv|ya=already adv|no=no .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	171	.	niña ya no xxx . [+ PI]%mor: co:voc|niña=child adv|ya=already adv|no=no .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	174	.	muerdes .%mor: v|morde-2S&PRES=bite .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	174	.	muerdes .%mor: v|morde-2S&PRES=bite .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	176	.	pón se lo .%mor: imp|pone-2S&IMP=put pro:refl|se=itself pro:obj|lo&m=him .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	176	.	pón se lo .%mor: imp|pone-2S&IMP=put pro:refl|se=itself pro:obj|lo&m=him .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	178	.	palo .%mor: n|palo&m=stick .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	178	.	palo .%mor: n|palo&m=stick .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	180	.	palo . [+ SR]%mor: n|palo&m=stick .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	180	.	palo . [+ SR]%mor: n|palo&m=stick .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	182	.	palitos . [+ IM]%mor: n|palo&m-DIM-PL=stick .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	182	.	palitos . [+ IM]%mor: n|palo&m-DIM-PL=stick .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	184	.	palitos . [+ IM]%mor: n|palo&m-DIM-PL=stick .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	184	.	palitos . [+ IM]%mor: n|palo&m-DIM-PL=stick .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	186	.	éstos .%mor: pro:dem|éste-m-PL=this_one .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	186	.	éstos .%mor: pro:dem|éste-m-PL=this_one .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	188	.	no pegues .%mor: adv|no=no v|pega-2S&SUB&PRES=hit_adhere .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	188	.	no pegues .%mor: adv|no=no v|pega-2S&SUB&PRES=hit_adhere .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	190	.	mamá .%mor: n|mamá&f=mommy .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	190	.	mamá .%mor: n|mamá&f=mommy .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	192	.	a cookie .%mor: aprep|a=to ?|cookie .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	192	.	a cookie .%mor: aprep|a=to ?|cookie .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	194	.	a cookies .%mor: aprep|a=to ?|cookies .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	194	.	a cookies .%mor: aprep|a=to ?|cookies .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	196	.	dá me los .%mor: imp|da-2S&IMP=give pro:obj|me=me det:art|el&m-PL=the .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	196	.	dá me los .%mor: imp|da-2S&IMP=give pro:obj|me=me det:art|el&m-PL=the .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	198	.	dá me lo .%mor: imp|da-2S&IMP=give pro:obj|me=me pro:obj|lo&m=him .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	198	.	dá me lo .%mor: imp|da-2S&IMP=give pro:obj|me=me pro:obj|lo&m=him .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	200	.	con éste xxx . [+ PI]%mor: prep|con=with pro:dem|éste=this_one .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	200	.	con éste xxx . [+ PI]%mor: prep|con=with pro:dem|éste=this_one .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	202	?	éso ? [+ IM]%mor: pro:dem|ése-m=that_one ?
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	202	?	éso ? [+ IM]%mor: pro:dem|ése-m=that_one ?
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	204	.	palos .%mor: n|palo&m-PL=stick .
20sd04.cha	spa	JacksonThal	CHI	1;09.28	.	.	.	Target_Child	.	.	204	.	palos .%mor: n|palo&m-PL=stick .
